"x"
"Lithothamnium coralloides"
"Liza aurata"
"Liza ramada"
"Liza saliens"
"Lobotes surinamensis"
"Lophius piscatorius"
"Lopinga achine"
"Lota lota"
"Lotus azoricus"
"Lotus callis-viridis"
"Lotus kunkelii"
"Lucanus cervus"
"Luciobarbus albanicus"
"Luciobarbus bocagei"
"Luciobarbus capito"
"Luciobarbus comizo"
"Luciobarbus graecus"
"Luciobarbus graellsii"
"Luciobarbus guiraonis"
"Luciobarbus microcephalus"
"Luciobarbus sclateri"
"Luciobarbus steindachneri"
"Lucioperca lucioperca"
"Lucioperca sandra"
"Luronium natans"
"Lutra lutra"
"Luzula arctica"
"Luzula nivalis"
"Lycaena dispar"
"Lycaena helle"
"Lyciasalamandra helverseni"
"Lycopodiella cernua"
"Lycopodiella inundata"
"Lycopodium annotinum"
"Lycopodium cernuum"
"Lycopodium clavatum"
"Lycopodium inundatum"
"Lycopodium selago"
"Lycopodium zeilleri"
"Lynx lynx"
"Lynx pardinus"
"Lythrum flexuosum"
"Lythrum junceum"
"Mabuya vittata"
"Macromia splendens"
"Macroplea pubipennis"
"Macroprotodon brevis"
"Macroprotodon cucullatus"
"Macroprotodon cucullatus brevis"
"Macrothele calpeiana"
"Macrovipera lebetina"
"Macrovipera schweizeri"
"Macrurus heterolepis"
"Maculinea arion"
"Maculinea nausithous"
"Maculinea teleius"
"Malacocephalus laevis"
"Malcolmia lacera subsp. gracilima"
"Malpolon monspessulanus"
"Mandragora autumnalis"
"Mandragora officinarum"
"Mannia triandra"
"Marcetella maderensis"
"Margaritifera auricularia"
"Margaritifera durrovensis"
"Margaritifera margaritifera"
"Marmota marmota"
"Marmota marmota latirostris"
"Marmota marmota marmota"
"Marsilea azorica"
"Marsilea batardae"
"Marsilea quadrifolia"
"Marsilea strigosa"
"Marsupella profunda"
"Martes foina"
"Martes foina bunites"
"Martes foina foina"
"Martes martes"
"Martes martes minoricensis"
"Mauremys caspica"
"Mauremys leprosa"
"Mauremys rivulata"
"Maytenus umbellata"
"Meesia longiseta"
"Megaptera novaeangliae"
"Melanargia arge"
"Melanoselinum decipiens"
"Meles meles"
"Meles meles arcalus"
"Melilotus segetalis subsp. fallax"
"Merluccius merluccius"
"Mertensiella luschani"
"Mesocricetus newtoni"
"Mesogobius batrachocephalus"
"Mesoplodon bidens"
"Mesoplodon densirostris"
"Mesoplodon europaeus"
"Mesoplodon mirus"
"Mesosa myops"
"Microcondylaea compressa"
"Micromeria taygetea"
"Micromesistius poutassou"
"Micromys minutus"
"Micropterus salmoides"
"Micropyropsis tuberosa"
"Microtus agrestis"
"Microtus arvalis"
"Microtus cabrerae"
"Microtus duodecincostatus"
"Microtus gerbei"
"Microtus guentheri"
"Microtus liechtensteini"
"Microtus lusitanicus"
"Microtus multiplex"
"Microtus nivalis"
"Microtus oeconomus"
"Microtus oeconomus arenicola"
"Microtus oeconomus mehelyi"
"Microtus pyrenaicus"
"Microtus savii"
"Microtus subterraneus"
"Microtus tatricus"
"Millerigobius macrocephalus"
"Miniopterus schreibersii"
"Minuartia smejkalii"
"Minuartia verna subsp. verna"
"Misgurnus fossilis"
"Mobula mobular"
"Moehringia fontqueri"
"Moehringia intricata subsp. tejedensis"
"Moehringia jankae"
"Moehringia lateriflora"
"Moehringia laterifolia"
"Moehringia tejedensis"
"Moehringia tommasinii"
"Moehringia villosa"
"Mola mola"
"Molva dipterygia"
"Monachus monachus"
"Monanthes wildpretii"
"Monizia edulis"
"Monodon monoceros"
"Montivipera xanthina"
"Mora moro"
"Morimus funereus"
"Mugil cephalus"
"Mullus barbatus"
"Mullus barbatus ponticus"
"Muraena conger"
"Muraena helena"
"Murbeckiella boryi"
"Murbeckiella pinnatifida subsp. herminii"
"Murbeckiella sousae"
"Mus cypriacus"
"Mus musculus"
"Mus spicilegus"
"Mus spretus"
"Muscardinus avellanarius"
"Muscardinus avellanarius reus"
"Muscari gussonei"
"Musschia aurea"
"Musschia wollastonii"
"Mustela erminea"
"Mustela erminea aestiva"
"Mustela erminea erminea"
"Mustela erminea hibernica"
"Mustela eversmanii"
"Mustela lutreola"
"Mustela nivalis"
"Mustela nivalis baccamela"
"Mustela nivalis boccamela"
"Mustela nivalis galinthias"
"Mustela putorius"
"Mustela putorius putorius"
"Mustelus mustelus"
"Mycteroperca fusca"
"Mycteroperca rubra"
"Myocastor coypus"
"Myomimus roachi"
"Myopus schisticolor"
"Myosotis azorica"
"Myosotis lusitanica"
"Myosotis maritima"
"Myosotis rehsteineri"
"Myosotis retusifolia"
"Myotis alcathoe"
"Myotis aurascens"
"Myotis bechsteinii"
"Myotis blythii"
"Myotis blythii omari"
"Myotis brandtii"
"Myotis capaccinii"
"Myotis capaccinii capaccinii"
"Myotis dasycneme"
"Myotis daubentonii"
"Myotis emarginatus"
"Myotis escalarai"
"Myotis escalerai"
"Myotis myotis"
"Myotis mystacinus"
"Myotis nattereri"
"Myotis punicus"
"Myotis schaubi"
"Myoxocephalus quadricornis"
"Myoxus glis"
"Myrica rivas-martinezii"
"Myrichthys pardalis"
"Myrmecophilus baronii"
"Najas flexilis"
"Najas tenuissima"
"Nannospalax leucodon"
"Narcissus assoanus subsp. praelongus"
"Narcissus asturiensis"
"Narcissus bulbocodium"
"Narcissus calcicola"
"Narcissus cavanillesii"
"Narcissus cyclamineus"
"Narcissus fernandesii"
"Narcissus humilis"
"Narcissus jonquilla subsp. fernandesii"
"Narcissus juncifolius"
"Narcissus longispathus"
"Narcissus nevadensis"
"Narcissus pseudonarcissus subsp. nevadensis"
"Narcissus pseudonarcissus subsp. nobilis"
"Narcissus scaberulus"
"Narcissus triandrus"
"Narcissus triandrus subsp. capax"
"Narcissus viridiflorus"
"Natrix maura"
"Natrix natrix"
"Natrix natrix cetti"
"Natrix natrix cettii"
"Natrix natrix corsa"
"Natrix natrix cypriaca"
"Natrix natrix helvetica"
"Natrix natrix persa"
"Natrix natrix sicula"
"Natrix sp."
"Natrix tessellata"
"Naufraga balearica"
"Neogobius fluviatilis"
"Neogobius gymnotrachelus"
"Neogobius kessleri"
"Neogobius melanostomus"
"Neogobius platyrostris"
"Neogobius ratan"
"Neogobius syrman"
"Neomys anomalus"
"Neomys fodiens"
"Nepeta argolica subsp. dirphya"
"Nepeta dirphya"
"Nepeta sphaciotica"
"Nerophis maculatus"
"Nerophis ophidion"
"Nezumia sclerorhynchus"
"Noemacheilus barbatulus"
"Notothylas orbicularis"
"Nyctalus azoreum"
"Nyctalus lasiopterus"
"Nyctalus leisleri"
"Nyctalus leisleri leisleri"
"Nyctalus leisleri verrucosus"
"Nyctalus noctua"
"Nyctalus noctula"
"Nyctereutes procyonoides"
"Nymphalis vaualbum"
"Oblada melanura"
"Ochyraea tatrensis"
"Odontites granatensis"
"Odontites holliana"
"Odontopodisma rubripes"
"Oenanthe conioides"
"Oenanthe divaricata"
"Omphalodes kuzinskyanae"
"Omphalodes littoralis"
"Oncorhynchus mykiss"
"Ondatra zibethicus"
"Ononis hackelii"
"Ononis maweana"
"Onopordum carduelium"
"Onopordum nogalesii"
"Onosma tornensis"
"Opeatogenys gracilis"
"Ophidion rochei"
"Ophioglossum polyphyllum"
"Ophiogomphus cecilia"
"Ophiogomphus serpentinus"
"Ophiomorus punctatissimus"
"Ophisaurus apodus"
"Ophisops elegans"
"Ophisops elegans schlueteri"
"Ophrys argolica"
"Ophrys kotschyi"
"Ophrys lunulata"
"Ophrys melitensis"
"Orchis scopulorum"
"Orcinus orca"
"Origanum dictamnus"
"Ornithogalum reverchonii"
"Orobanche densiflora"
"Orsinigobius punctatissimus"
"Orthothecium lapponicum"
"Orthotrichum rogeri"
"Orthrias barbatulus"
"Oryctolagus cuniculus"
"Osmerus eperlanus"
"Osmoderma barnabita"
"Osmoderma cristinae"
"Osmoderma eremita"
"Osmoderma italicum"
"Osmoderma lassallei"
"Ovis ammon musimon"
"Ovis aries"
"Ovis gmelini musimon"
"Ovis gmelini ophion"
"Ovis musimon"
"Ovis orientalis"
"Ovis orientalis ophion"
"Oxygastra curtisii"
"Oxynoemacheilus bureschi"
"Oxyporus mannerheimii"
"Padogobius martensii"
"Padogobius nigricans"
"Paeonia cambessedesii"
"Paeonia clusii subsp. rhodia"
"Paeonia officinalis subsp. banatica"
"Paeonia parnassica"
"Pagophilus groenlandicus"
"Pagrus pagrus"
"Paladilhia hungarica"
"Palaeocyanus crassifolius"
"Papaver laestadianum"
"Papaver radicatum"
"Papaver radicatum subsp. hyperboreum"
"Papilio alexanor"
"Papilio hospiton"
"Parablennius gattorugine"
"Parablennius incognitus"
"Parablennius rouxi"
"Parablennius ruber"
"Parablennius tentacularis"
"Paracaloptenus caloptenoides"
"Parachondrostoma arrigonis"
"Parachondrostoma miegii"
"Parachondrostoma toxostoma"
"Parachondrostoma turiense"
"Parnassius apollo"
"Parnassius mnemosyne"
"Parolinia schizogynoides"
"Patella ferruginea"
"Pedicularis sudetica"
"Pegusa lascaris"
"Pegusa nasuta"
"Pelasgus epiroticus"
"Pelasgus laconicus"
"Pelasgus marathonicus"
"Pelasgus prespensis"
"Pelasgus stymphalicus"
"Pelasgus thesproticus"
"Pelecus cultratus"
"Pelobates cultripes"
"Pelobates fuscus"
"Pelobates fuscus insubricus"
"Pelobates syriacus"
"Pelobates syriacus balcanicus"
"Pelodytes punctatus"
"Peponocephala electra"
"Perca fluviatilis"
"Pericallis hadrosoma"
"Persicaria foliosa"
"Petagnia saniculifolia"
"Petalophyllum ralfsii"
"Petrocoptis grandiflora"
"Petrocoptis montsicciana"
"Petrocoptis pardoi"
"Petrocoptis pseudoviscosa"
"Petroleuciscus borysthenicus"
"Petromyzon marinus"
"Phagnalon benettii"
"Phagnalon hansenii"
"Phagnalon saxatile"
"Phalaris maderensis"
"Phengaris arion"
"Phengaris nausithous"
"Phengaris teleius"
"Phlomis brevibracteata"
"Phlomis cypria"
"Phoca groenlandica"
"Phoca hispida"
"Phoca hispida botnica"
"Phoca hispida ladogensis"
"Phoca hispida saimensis"
"Phoca vitulina"
"Phocoena phocoena"
"Phoenix theophrasti"
"Pholidoptera transsylvanica"
"Phoxinellus epiroticus"
"Phoxinellus prespensis"
"Phoxinellus spp."
"Phoxinellus stymphalicus"
"Phoxinus percnurus"
"Phoxinus perenurus"
"Phoxinus phoxinus"
"Phryganophilus ruficollis"
"Phycis blennoides"
"Phyllodactylus europaeus"
"Phyllometra culminaria"
"Phymatholithon calcareum"
"Physeter catodon"
"Physeter macrocephalus"
"Physoplexis comosa"
"Picconia azorica"
"Picris willkommii"
"Pilemia tigrina"
"Pinguicula crystallina"
"Pinguicula nevadensis"
"Pinna nobilis"
"Pipistrellus hanaki"
"Pipistrellus kuhlii"
"Pipistrellus maderensis"
"Pipistrellus nathusii"
"Pipistrellus pipistrellus"
"Pipistrellus pygmaeus"
"Pipistrellus savii"
"Pittosporum coriaceum"
"Pitymys savii"
"Plagiomnium drummondii"
"Plantago algarbiensis"
"Plantago almogravensis"
"Plantago malato-belizii"
"Platanthera obtusata subsp. oligantha"
"Platichthys flesus"
"Platyceps najadum"
"Plebicula golgus"
"Plecotus alpinus"
"Plecotus auritus"
"Plecotus auritus auritus"
"Plecotus austriacus"
"Plecotus kolombatovici"
"Plecotus macrobullaris"
"Plecotus sardus"
"Plecotus teneriffae"
"Pleurodeles waltl"
"Pleuronectes platessa"
"Poa granitica subsp. disparilis"
"Poa laxa"
"Poa riphaea"
"Podarcis atrata"
"Podarcis bocagei"
"Podarcis cretensis"
"Podarcis erhardii"
"Podarcis erhardii leukaorii"
"Podarcis filfolensis"
"Podarcis filfolensis filfolensis"
"Podarcis filfolensis generalensis"
"Podarcis filfolensis kieselbachi"
"Podarcis filfolensis laurentiimuelleri"
"Podarcis filfolensis maltensis"
"Podarcis hispanica"
"Podarcis hispanica atrata"
"Podarcis levendis"
"Podarcis lilfordi"
"Podarcis melisellensis"
"Podarcis milensis"
"Podarcis muralis"
"Podarcis muralis rasquinetti"
"Podarcis peloponnesiaca"
"Podarcis pityusensis"
"Podarcis raffoneae"
"Podarcis raffonei antoninoi"
"Podarcis raffonei raffonei"
"Podarcis siculus"
"Podarcis taurica"
"Podarcis tiliguerta"
"Podarcis tiliguerta tiliguerta"
"Podarcis waglerianus"
"Podarcis wagleriana wagleriana"
"Pollachius pollachius"
"Polyacanthonotus rissoanus"
"Polygonum foliosum"
"Polygonum praelongum"
"Polymixis rufocincta isolata"
"Polyommatus eroides"
"Polystichum drepanum"
"Pomadasys incisus"
"Pomatomus saltamus"
"Pomatomus saltator"
"Pomatomus saltatrix"
"Pomatoschistus canestrinii"
"Pomatoschistus marmoratus"
"Pomatoschistus microps"
"Pomatoschistus minutus"
"Pomatoschistus pictus"
"Ponticola eurycephalus"
"Ponticola gorlap"
"Ponticola ratan"
"Ponticola syrman"
"Potentilla delphinensis"
"Potentilla emilii-popii"
"Primula apennina"
"Primula carniolica"
"Primula glaucescens"
"Primula nutans"
"Primula palinuri"
"Primula scandinavica"
"Primula spectabilis"
"Prionace glauca"
"Probaticus subrugosus"
"Propomacrus cypriacus"
"Proserpinus proserpina"
"Proteus anguinus"
"Protochondrostoma genei"
"Proterebia afra dalmata"
"Prunus lusitanica subsp. azorica"
"Psammodromus algirus"
"Psammodromus hispanicus"
"Psammodromus hispanicus edwarsianus"
"Psetta maeotica"
"Psetta maxima"
"Psetta maxima maeotica"
"Pseudarrhenatherum pallens"
"Pseudochondrostoma duriense"
"Pseudochondrostoma polylepis"
"Pseudochondrostoma willkommii"
"Pseudogaurotina excellens"
"Pseudolepidaplois scrofa"
"Pseudophilotes bavius"
"Pseudophoxinus stymphalicus"
"Pseudopus apodus"
"Pseudorasbora parva"
"Pseudorca crassidens"
"Pseudoseriscius cameroni"
"Pteromys volans"
"Puccinellia fasciculata subsp. pungens"
"Puccinellia phryganodes"
"Puccinellia pungens"
"Pulsatilla grandis"
"Pulsatilla halleri subsp. slavica"
"Pulsatilla patens"
"Pulsatilla pratensis subsp. hungarica"
"Pulsatilla slavica"
"Pulsatilla subslavica"
"Pulsatilla vulgaris subsp. gotlandica"
"Pulsatilla vulgaris subsp. grandis"
"Pungitius hellenicus"
"Pungitius platygaster"
"Pungitius pungitius"
"Pusa hispida"
"Pusa hispida botnica"
"Pusa hispida hispida"
"Pusa hispida ladogensis"
"Pusa hispida saimensis"
"Putoris putoris"
"Putorius eversmani"
"Pyrus magyarica"
"Pytho kolwensis"
"Raja clavata"
"Ramonda serbica"
"Rana arvalis"
"Rana arvalis arvalis"
"Rana arvalis wolterstorffi"
"Rana bedriagae"
"Rana cerigensis"
"Rana cretensis"
"Rana dalmatina"
"Rana esculenta"
"Rana graeca"
"Rana iberica"
"Rana italica"
"Rana kurtmuelleri"
"Rana latastei"
"Rana lessonae"
"Rana perezi"
"Rana pyrenaica"
"Rana ridibunda"
"Rana saharica"
"Rana temporaria"
"Rangifer tarandus fennicus"
"Ranunculus kykkoensis"
"Ranunculus lapponicus"
"Ranunculus weyleri"
"Rattus norvegicus"
"Rattus rattus"
"Reseda decursiva"
"Rhaponticoides fraylensis"
"Rhaponticum centauroides"
"Rhinanthus osiliensis"
"Rhinolophus blasii"
"Rhinolophus euryale"
"Rhinolophus ferrumequinum"
"Rhinolophus ferrumequinum ferrumequinum"
"Rhinolophus hipposideros"
"Rhinolophus mehelyi"
"Rhodeus amarus"
"Rhodeus amarus meridionalis"
"Rhodeus meridionalis"
"Rhodeus sericeus"
"Rhodeus sericeus amarus"
"Rhododendron luteum"
"Rhynchocypris percnurus"
"Rhynchosinapis erucastrum subsp. cintrana"
"Rhynchosinapis monensis subsp. recurvata"
"Rhysodes sulcatus"
"Ribes sardoum"
"Riccia breidleri"
"Riella helicophylla"
"Romanichthys valsanicola"
"Romanogobio albipinnatus"
"Romanogobio banaticus"
"Romanogobio belingi"
"Romanogobio elimeius"
"Romanogobio kesslerii"
"Romanogobio uranoscopus"
"Romanogobio vladykovi"
"Rosalia alpina"
"Rosmarinus eriocalix"
"Rosmarinus tomentosus"
"Rousettus aegyptiacus"
"Rouya polygama"
"Rubus genevierii subsp. herminicus"
"Rumex azoricus"
"Rumex rupestris"
"Rupicapra pyrenaica"
"Rupicapra pyrenaica ornata"
"Rupicapra rupicapra"
"Rupicapra rupicapra balcanica"
"Rupicapra rupicapra carpatica"
"Rupicapra rupicapra ornata"
"Rupicapra rupicapra rupicapra"
"Rupicapra rupicapra tatrica"
"Ruscus aculeatus"
"Rutilus alburnoides"
"Rutilus arcasii"
"Rutilus aula"
"Rutilus erythrophthalmus"
"Rutilus frisii"
"Rutilus frisii meidingeri"
"Rutilus lemmingii"
"Rutilus macrolepidotus"
"Rutilus meidingeri"
"Rutilus panosi"
"Rutilus pigus"
"Rutilus pigus virgo"
"Rutilus prespensis"
"Rutilus rubilio"
"Rutilus rutilus"
"Rutilus virgo"
"Rutilus ylikiensis"
"Sabanejewia aurata"
"Sabanejewia aurata bulgarica"
"Sabanejewia balcanica"
"Sabanejewia baltica"
"Sabanejewia bulgarica"
"Sabanejewia larvata"
"Sabanejewia romanica"
"Sabanejewia vallachica"
"Sadleriana pannonica"
"Saga pedo"
"Salamandra algira"
"Salamandra atra"
"Salamandra atra aurorae"
"Salamandra aurorae"
"Salamandra lanzai"
"Salamandra luschani"
"Salamandra salamandra"
"Salamandrina perspicillata"
"Salamandrina terdigitata"
"Salaria fluviatilis"
"Salaria pavo"
"Salicornia veneta"
"Salix salvifolia subsp. australis"
"Salmo carpio"
"Salmo cetti"
"Salmo dentex"
"Salmo farioides"
"Salmo fibreni"
"Salmo gairdneri"
"Salmo labrax"
"Salmo louroensis"
"Salmo macedonicus"
"Salmo macrostigma"
"Salmo marmoratus"
"Salmo pelagonicus"
"Salmo peristericus"
"Salmo salar"
"Salmo salar sebago"
"Salmo trutta"
"Salmo trutta labrax"
"Salmo trutta macrostigma"
"Salmo trutta trutta"
"Salmo trutta x marmoratus"
"Salmothymus obtusirostris"
"Salvelinus alpinus"
"Salvelinus fontinalis"
"Salvelinus salvelinus"
"Salvelinus umbla"
"Salvia veneris"
"Sambucus nigra subsp. palmensis"
"Sambucus palmensis"
"Sander lucioperca"
"Sander volgensis"
"Sanicula azorica"
"Santolina elegans"
"Santolina impressa"
"Santolina semidentata"
"Sarda sarda"
"Sardinella aurita"
"Saussurea alpina subsp. esthonica"
"Saxifraga berica"
"Saxifraga cintrana"
"Saxifraga florulenta"
"Saxifraga hirculus"
"Saxifraga osloensis"
"Saxifraga portosanctana"
"Saxifraga presolanensis"
"Saxifraga tombeanensis"
"Saxifraga valdensis"
"Saxifraga vayredana"
"Scabiosa nitens"
"Scapania carinthiaca"
"Scapania massalongii"
"Scardinius erythrophthalmus"
"Scardinius graecus"
"Scardinius racovitzai"
"Sciaena umbra"
"Scilla beirana"
"Scilla litardierei"
"Scilla lochiae"
"Scilla maderensis"
"Scilla morrisii"
"Scilla odorata"
"Sciuropterus russicus"
"Sciurus anomalus"
"Sciurus vulgaris"
"Sciurus vulgaris linnaeus"
"Scomber colias"
"Scomber scombrus"
"Scophthalmus maximus"
"Scorpaena maderensis"
"Scorpaena madurensis"
"Scorpaena porcus"
"Scorpaena scrofa"
"Scrophularia grandiflora subsp. grandiflora"
"Scrophularia herminii"
"Scrophularia sublyrata"
"Scyllarides latus"
"Sedum brissemoretii"
"Semele androgyna var. androgyna"
"Semele maderensis"
"Senecio caespitosus"
"Senecio elodes"
"Senecio jacobaea subsp. gotlandicus"
"Senecio lagascanus subsp. lusitanicus"
"Senecio nevadensis"
"Senecio pyrenaicus subsp. caespitosus"
"Serranus atricauda"
"Serranus cabrilla"
"Serranus scriba"
"Serratula lycopifolia"
"Seseli intricatum"
"Seseli leucospermum"
"Sibbaldus musculus"
"Sibthorpia peregrina"
"Sicista betulina"
"Sicista subtilis"
"Sideritis cypria"
"Sideritis cystosiphon"
"Sideritis discolor"
"Sideritis incana subsp. glauca"
"Sideritis infernalis"
"Sideritis javalambrensis"
"Sideritis marmorea"
"Sideritis serrata"
"Sideroxylon marmulano"
"Silene furcata subsp. angustiflora"
"Silene hicesiae"
"Silene hifacensis"
"Silene holzmannii"
"Silene involucrata subsp. tenella"
"Silene longicilia"
"Silene mariana"
"Silene orphanidis"
"Silene rothmaleri"
"Silene velutina"
"Silurus aristotelis"
"Silurus glanis"
"Silurus soldatovi"
"Simenchelys parasitica"
"Sinapidendron rupestre"
"Sisymbrium cavanillesianum"
"Sisymbrium supinum"
"Solanum lidii"
"Soldanella villosa"
"Solea nasuta"
"Solea senegalensis"
"Solea solea"
"Solea vulgaris"
"Solenanthus albanicus"
"Sorbus maderensis"
"Sorbus meinichii"
"Sorbus teodori"
"Sorex alpinus"
"Sorex araneus"
"Sorex araneus linnaeus"
"Sorex caecutiens"
"Sorex coronatus"
"Sorex granarius"
"Sorex minutus"
"Sorex minutus linnaeus"
"Sorex samniticus"
"Sparisoma cretense"
"Sparus aurata"
"Sparus auratus"
"Sparus dentex"
"Sparus pargus"
"Speleomantes ambrosii"
"Speleomantes flavus"
"Speleomantes genei"
"Speleomantes imperialis"
"Speleomantes italicus"
"Speleomantes strinatii"
"Speleomantes supramontis"
"Spergularia azorica"
"Spermophilus citellus"
"Spermophilus suslicus"
"Sphagnum affine"
"Sphagnum andersonianum"
"Sphagnum angermanicum"
"Sphagnum angustifolium"
"Sphagnum annulatum"
"Sphagnum aongstroemii"
"Sphagnum arcticum"
"Sphagnum auriculatum"
"Sphagnum austinii"
"Sphagnum balticum"
"Sphagnum bartlettianum"
"Sphagnum brevifolium"
"Sphagnum capillifolium"
"Sphagnum centrale"
"Sphagnum compactum"
"Sphagnum contortum"
"Sphagnum cuspidatum"
"Sphagnum denticulatum"
"Sphagnum fallax"
"Sphagnum fimbriatum"
"Sphagnum fimbriatum subsp. concinnum"
"Sphagnum fimbriatum subsp. fimbriatum"
"Sphagnum flexuosum"
"Sphagnum fuscum"
"Sphagnum girgensohnii"
"Sphagnum isoviitae"
"Sphagnum jensenii"
"Sphagnum lenense"
"Sphagnum lescurii"
"Sphagnum lindbergii"
"Sphagnum magellanicum"
"Sphagnum majus"
"Sphagnum majus subsp. majus"
"Sphagnum majus subsp. norvegicum"
"Sphagnum molle"
"Sphagnum nitidulum"
"Sphagnum nitidum"
"Sphagnum obtusum"
"Sphagnum olafii"
"Sphagnum orientale"
"Sphagnum palustre"
"Sphagnum papillosum"
"Sphagnum pappeanum"
"Sphagnum perfoliatum"
"Sphagnum platyphyllum"
"Sphagnum pulchrum"
"Sphagnum pylaesii"
"Sphagnum quinquefarium"
"Sphagnum recurvum"
"Sphagnum riparium"
"Sphagnum rubellum"
"Sphagnum rubiginosum"
"Sphagnum russowii"
"Sphagnum skyense"
"Sphagnum spp."
"Sphagnum squarrosum"
"Sphagnum steerei"
"Sphagnum strictum"
"Sphagnum subfulvum"
"Sphagnum subfulvum subsp. purpureum"
"Sphagnum subfulvum subsp. subfulvum"
"Sphagnum subnitens"
"Sphagnum subnitens subsp. ferrugineum"
"Sphagnum subnitens subsp. subnitens"
"Sphagnum subsecundum"
"Sphagnum subtile"
"Sphagnum tenellum"
"Sphagnum tenerum"
"Sphagnum teres"
"Sphagnum troendelagicum"
"Sphagnum tundrae"
"Sphagnum viride"
"Sphagnum warnstorfii"
"Sphagnum wulfianum"
"Sphyraena viridensis"
"Spicara smaris"
"Spiranthes aestivalis"
"Squalius aradensis"
"Squalius carolitertii"
"Squalius cephalus"
"Squalius keadicus"
"Squalius lucumonis"
"Squalius microlepis"
"Squalius pyrenaicus"
"Squalius svallize"
"Squalius torgalensis"
"Squalius vardarensis"
"Squalus acanthias"
"Squatina squatina"
"Stellio stellio"
"Stemmacantha cynaroides"
"Stenella coeruleoalba"
"Stenella frontalis"
"Steno brebanensis"
"Steno bredanensis"
"Stenobothrus eurasius"
"Stephanopachys linearis"
"Stephanopachys substriatus"
"Stipa austroitalica"
"Stipa bavarica"
"Stipa danubialis"
"Stipa styriaca"
"Stipa veneta"
"Stipa zalesskii"
"Stizostedion lucioperca"
"Stomias boa"
"Stomias bonapartei"
"Stromateus fiatola"
"Stylurus flavipes"
"Suncus etruscus"
"Sus scrofa"
"Sus scrofa meridionalis"
"Sventenia bupleuroides"
"Sympecma braueri"
"Sympecma paedisca"
"Symphodus cinereus"
"Symphodus doderleini"
"Symphodus mediterraneus"
"Symphodus melanocercus"
"Symphodus melops"
"Symphodus ocellatus"
"Symphodus rostratus"
"Symphodus tinca"
"Symphytum cycladense"
"Synchiropus phaeton"
"Syngnathus abaster"
"Syngnathus acus"
"Syngnathus nigrolineatus"
"Syngnathus rostellatus"
"Syngnathus tenuirostris"
"Syngnathus typhle"
"Syngnathus variegatus"
"Syphonostoma typhle"
"Syringa josikaea"
"Tadarida teniotis"
"Talpa caeca"
"Talpa europaea"
"Talpa levantis"
"Talpa occidentalis"
"Tanacetum ptarmicaeflorum"
"Tanacetum ptarmiciflorum"
"Tarentola angustimentalis"
"Tarentola bischoffi"
"Tarentola boettgeri"
"Tarentola delalandii"
"Tarentola gomerensis"
"Tarentola mauritanica"
"Tarentola mauritanica mauritanica"
"Tayloria rudolphiana"
"Teira dugesii"
"Telescopus fallax"
"Telescopus fallax cyprianus"
"Telescopus fallax fallax"
"Telestes agassizi"
"Telestes beoticus"
"Telestes muticellus"
"Telestes pleurobipunctatus"
"Telestes souffia"
"Teline rosmarinifolia"
"Teline salsoloides"
"Tephroseris longifolia subsp. moravica"
"Testudo graeca"
"Testudo hermanni"
"Testudo marginata"
"Teucrium abutiloides"
"Teucrium betonicum"
"Teucrium charidemi"
"Teucrium lepicephalum"
"Teucrium pumilum subsp. carolipaui"
"Teucrium salviastrum subsp. salviastrum"
"Teucrium turredanum"
"Thalassoma lunare"
"Thalassoma pavo"
"Thamnobryum fernandesii"
"Theodoxus prevostianus"
"Theodoxus transversalis"
"Thesium ebracteatum"
"Thlaspi jankae"
"Thorella verticillatinundata"
"Thorogobius ephippiatus"
"Thunnus thynnus"
"Thunnus thynnus thynnus"
"Thymallus thymallus"
"Thymelaea broteriana"
"Thymus camphoratus"
"Thymus capitellatus"
"Thymus carnosus"
"Thymus cephalotos"
"Thymus lotocephalus"
"Thymus villosus subsp. villosus"
"Timon lepidus"
"Timon tangitanus"
"Tinca tinca"
"Torpedo torpedo"
"Tortella rigens"
"Tozzia alpina subsp. carpathica"
"Tozzia carpathica"
"Trachemys scripta"
"Trachinus draco"
"Trachurus mediterraneus"
"Trachurus trachurus"
"Trachyrhynchus scabrus"
"Trachyrincus scabrus"
"Trachyscorpia cristulata echinata"
"Trichia striolata"
"Trichomanes speciosum"
"Trifolium saxatile"
"Trigla lucerna"
"Trigla lyra"
"Triglopsis quadricornis"
"Tripterygion tripteronotus"
"Trisetum subalpestre"
"Triturus alpestris"
"Triturus alpestris apuanus"
"Triturus boscai"
"Triturus carnifex"
"Triturus cristatus"
"Triturus cristatus carnifex"
"Triturus cristatus cristatus"
"Triturus cristatus dobrogicus"
"Triturus cristatus karelinii"
"Triturus dobrogicus"
"Triturus helveticus"
"Triturus italicus"
"Triturus karelinii"
"Triturus macedonicus"
"Triturus marmoratus"
"Triturus montandoni"
"Triturus pygmaeus"
"Triturus vulgaris ampelensis"
"Trogonophis wiegmanni"
"Trogonophis wiegmanni elegans"
"Tropidophoxinellus alburnoides"
"Tropidophoxinellus hellenicus"
"Tropidophoxinellus spartiaticus"
"Tuberaria major"
"Tulipa cypria"
"Tulipa hungarica"
"Tursiops truncatus"
"Typhlops vermicularis"
"Ulex densus"
"Umbra krameri"
"Umbrina canariensis"
"Umbrina cirrosa"
"Unio crassus"
"Unio elongatulus"
"Unio tumidiformis"
"Uranoscopus scaber"
"Ursus arctos"
"Valencia hispanica"
"Valencia letourneuxi"
"Verbascum litigiosum"
